annoying;A2;надоедливый;раздражающий
any;A2;любой;всякий
apart;A2;отдельно;в стороне
apologize;A2;извиняться;приносить извинения
application;A2;применение;приложение
appointment;A2;условленная встреча;свидание
appreciate;A2;высоко ценить;оценивать
approximately;A2;примерно;приблизительно
arrest;A2;арестовывать;задерживать
arrival;A2;прибытие;приезд
assignment;A2;назначение;задание
assist;A2;помогать;содействовать
atmosphere;A2;атмосфера;обстановка
attach;A2;прикреплять;прикладывать
attitude;A2;отношение;позиция
attract;A2;привлекать;притягивать
attraction;A2;достопримечательность;притягательность
authority;A2;власть;авторитет
average;A2;средний;обычный
award;A2;награда;премия
aware;A2;осведомлённый;знающий
backwards;A2;в обратном направлении;назад
badly;A2;плохо;дурно
bake;A2;печь;запекать
balance;A2;баланс;равновесие
ban;A2;запрещать;запрет
bank;A2;берег;банк
bar;A2;бар;плитка шоколада
base;A2;основывать, базироваться;основа
baseball;A2;бейсбол;
based;A2;основанный;базируется
basic;A2;главный;базовый
basis;A2;основание;основа
basketball;A2;баскетбол;баскетбольный мяч
battery;A2;аккумулятор;элементы питания
battle;A2;битва;сражение
bean;A2;фасоль;боб
bear;A2;медведь;
beat;A2;бить;ударять
beauty;A2;красота;красавица
bee;A2;пчела;
beef;A2;говядина;
before;A2;перед;прежде
behave;A2;вести себя;поступать
behaviour;A2;поведение;манеры
belief;A2;вера;убеждение
bell;A2;колокол;звонок
belong;A2;принадлежать;быть частью
belt;A2;пояс;ремень
bend;A2;сгибать;изгиб
benefit;A2;выгода;извлекать пользу
best;A2;лучший;самый лучший
better;A2;лучше;
between;A2;между;среди
billion;A2;миллиард;
bin;A2;мусорное ведро;контейнер
biology;A2;биология;
birth;A2;рождение;появление на свет
biscuit;A2;печенье;сухое печенье
bit;A2;кусочек;частица
bite;A2;кусать;укус
blank;A2;пустой;чистый
block;A2;блок;квартал
blood;A2;кровь;
blow;A2;дуть;удар
board;A2;доска;садиться (в поезд, на судно)
boil;A2;кипеть;
bomb;A2;бомба;
bone;A2;кость;скелет
book;A2;книга;бронировать
border;A2;граница;край
borrow;A2;занимать;брать в долг
boss;A2;босс;начальник
bother;A2;беспокоить;беспокоиться
bottom;A2;дно;низ
bowl;A2;миска;чашка
brain;A2;мозг;
branch;A2;ветвь;отделение, филиал
brand;A2;марка;клеймо
brave;A2;храбрый;смелый
breath;A2;дыхание;вздох
breathe;A2;дышать;существовать
breathing;A2;дыхание;дышащий
bride;A2;невеста;новобрачная невеста
bridge;A2;мост;
bright;A2;яркий;блестящий
bubble;A2;пузырь;мыльный пузырь
bury;A2;закапывать;хоронить
by;A2;рядом;у
calm;A2;спокойный;невозмутимый
campaign;A2;кампания;проводить кампанию
campus;A2;студенческий городок;территория университета
candidate;A2;кандидат;соискатель
cap;A2;кепка;шляпа
captain;A2;капитан;
careless;A2;легкомысленный;беззаботный
category;A2;категория;вид
ceiling;A2;потолок;навес
celebration;A2;празднование;торжества
cent;A2;цент;
central;A2;центральный;главный
centre;A2;центр;сосредоточиваться
ceremony;A2;церемония;обряд
chain;A2;цепь;привязывать
challenge;A2;вызов;сложная задача
champion;A2;победитель;чемпион
channel;A2;канал передачи;канал
chapter;A2;глава;тема
charge;A2;заряжать;требовать плату
cheap;A2;дешёвый;плохого качества
cheat;A2;мошенничать;обманывать
cheerful;A2;весёлый;жизнерадостный
